Label	AUC-ROC
vegetal	0.6830
fruite	0.7085
frais	0.7230
vegetal_vert	0.6941
doux	0.6026
gras	0.6758
floral	0.6798
boise	0.6791
vert	0.6749
aldehyde	0.7205
chimique	0.6648
empyreumatique	0.7834
balsamique	0.5874
aldehyde_frais	0.7293
fruit_exotique	0.7052
herbe	0.7109
legume	0.7488
fermentaire	0.6829
phenole	0.7844
epice	0.7156
fleur_d_arbuste	0.7271
cuit	0.7629
terreux	0.5897
fruit_sec	0.7108
fleur_du_jardin	0.6695
agrume	0.7588
oleagineux	0.7144
lactique	0.7115
soufre	0.9241
plante_aromatique	0.7064
animal	0.6168
fruit_a_coque	0.7665
moisi	0.5672
fruit_a_pepins	0.7723
torrefie	0.7958
medicinal	0.7560
vegetal_sec	0.6842
rose	0.7441
huile	0.7633
lactone	0.7219
menthe	0.8389
bois	0.8172
creme	0.7121
boissons_alcoolisees	0.8275
sucre_cuit	0.7107
baie	0.6472
poudre	0.7959
viande_cuite	0.8651
pomme	0.8122
malte	0.8063
mielle	0.8080
solvant	0.8894
ananas	0.7966
fruit_rouge	0.6844
coumarine	0.7783
caramel	0.7917
mineral	0.5334
resineux	0.8695
alliace	0.9447
fruit_a_noyau	0.7052
metal	0.5437
metallique	0.5591
peponide	0.7137
melon	0.7204
brule	0.8584
feuille	0.6466
alcool_de_fut	0.8670
ether	0.8803
boisson_fermentee	0.7654
camphre	0.9193
miel	0.8491
citronne	0.8405
racine	0.6093
oignon	0.9590
crucifere	0.8359
lacte	0.6799
fleur_d_arbre	0.7323
vin	0.7743
fromage	0.8460
poire	0.8497
banane	0.8619
champignon	0.7363
cafe	0.8413
cacao	0.7319
musque	0.8632
savon	0.7527
beurre	0.7619
noix_de_coco	0.8908
anise	0.6961
pin	0.8812
vanille	0.7892
jasmin	0.7941
ambre	0.8649
ail	0.9558
musc	0.9064
cereale	0.8749
peche	0.7253
cerise	0.7842
violette	0.7448
rhum	0.8796
