Label	AUC-ROC
vegetal	0.6464
fruite	0.7442
frais	0.7067
vegetal_vert	0.6934
doux	0.7051
gras	0.6974
floral	0.7535
boise	0.7199
vert	0.6854
aldehyde	0.6992
chimique	0.7136
empyreumatique	0.8579
balsamique	0.7115
aldehyde_frais	0.6724
fruit_exotique	0.7500
herbe	0.6680
legume	0.7249
fermentaire	0.6753
phenole	0.8151
epice	0.7303
fleur_d_arbuste	0.7517
cuit	0.8486
terreux	0.6472
fruit_sec	0.7773
fleur_du_jardin	0.7005
agrume	0.7838
oleagineux	0.7973
lactique	0.7120
soufre	0.9471
plante_aromatique	0.6992
animal	0.7315
fruit_a_coque	0.7737
moisi	0.6696
fruit_a_pepins	0.8486
torrefie	0.8509
medicinal	0.8297
vegetal_sec	0.6966
rose	0.7382
huile	0.6912
lactone	0.7524
menthe	0.8359
bois	0.7788
creme	0.7343
boissons_alcoolisees	0.8172
sucre_cuit	0.7929
baie	0.6611
poudre	0.7748
viande_cuite	0.9347
pomme	0.8934
malte	0.8009
mielle	0.7327
solvant	0.8646
ananas	0.8218
fruit_rouge	0.8175
coumarine	0.7993
caramel	0.8260
mineral	0.6934
resineux	0.8434
alliace	0.9744
fruit_a_noyau	0.8008
metal	0.7108
metallique	0.6971
peponide	0.7515
melon	0.7476
brule	0.8587
feuille	0.6467
alcool_de_fut	0.8822
ether	0.8703
boisson_fermentee	0.7792
camphre	0.8730
miel	0.7760
citronne	0.8284
racine	0.5720
oignon	0.9745
crucifere	0.8674
lacte	0.6687
fleur_d_arbre	0.7730
vin	0.8088
fromage	0.8323
poire	0.9199
banane	0.8827
champignon	0.7512
cafe	0.9074
cacao	0.8128
musque	0.9048
savon	0.8397
beurre	0.8145
noix_de_coco	0.9300
anise	0.8082
pin	0.8417
vanille	0.9522
jasmin	0.7728
ambre	0.8844
ail	0.9788
musc	0.9160
cereale	0.8681
peche	0.7870
cerise	0.8659
violette	0.7716
rhum	0.8486
