Label	AUC-ROC
vegetal	0.6823
fruite	0.7346
frais	0.7322
vegetal_vert	0.7098
doux	0.6655
gras	0.6517
floral	0.7425
boise	0.7528
vert	0.7344
aldehyde	0.7115
chimique	0.6856
empyreumatique	0.8063
balsamique	0.7466
aldehyde_frais	0.7037
fruit_exotique	0.7719
herbe	0.6988
legume	0.8022
fermentaire	0.6820
phenole	0.7559
epice	0.7152
fleur_d_arbuste	0.7751
cuit	0.7908
terreux	0.6388
fruit_sec	0.7700
fleur_du_jardin	0.7276
agrume	0.7721
oleagineux	0.7962
lactique	0.7230
soufre	0.9444
plante_aromatique	0.7587
animal	0.6636
fruit_a_coque	0.8028
moisi	0.6427
fruit_a_pepins	0.8583
torrefie	0.8518
medicinal	0.7798
vegetal_sec	0.6744
rose	0.8693
huile	0.7175
lactone	0.7326
menthe	0.8283
bois	0.8621
creme	0.7478
boissons_alcoolisees	0.7356
sucre_cuit	0.7811
baie	0.6697
poudre	0.8183
viande_cuite	0.8466
pomme	0.9165
malte	0.8523
mielle	0.7950
solvant	0.8057
ananas	0.8642
fruit_rouge	0.7076
coumarine	0.8025
caramel	0.8713
mineral	0.6908
resineux	0.8932
alliace	0.9638
fruit_a_noyau	0.7352
metal	0.7050
metallique	0.6968
peponide	0.9221
melon	0.9195
brule	0.8309
feuille	0.6528
alcool_de_fut	0.7101
ether	0.8272
boisson_fermentee	0.7861
camphre	0.8441
miel	0.7940
citronne	0.8109
racine	0.7264
oignon	0.9648
crucifere	0.9044
lacte	0.6693
fleur_d_arbre	0.8029
vin	0.8197
fromage	0.8559
poire	0.9353
banane	0.9136
champignon	0.7116
cafe	0.8593
cacao	0.8599
musque	0.9020
savon	0.8516
beurre	0.8103
noix_de_coco	0.8387
anise	0.7470
pin	0.9234
vanille	0.8834
jasmin	0.7847
ambre	0.9309
ail	0.9678
musc	0.9269
cereale	0.8858
peche	0.8403
cerise	0.7953
violette	0.8719
rhum	0.7558
