fold,epoch,train_precision,train_recall,train_f1,train_auroc,val_precision,val_recall,val_f1,val_auroc
1,38,0.28965359351951286,0.4216448308291398,0.31175885881725013,0.8456394561287692,0.4003128296483223,0.4715255708225625,0.3396125720513332,0.8623821734360881
1,39,0.27384351659374684,0.4102901942358625,0.3048830248855104,0.8446144978900625,0.38639323329981723,0.4755814456803867,0.3376071123732552,0.8638005197966704
1,40,0.2744454522804665,0.41759022434920684,0.3109496467795978,0.8496249570767569,0.36685826180658593,0.4656403249349351,0.33642667554713496,0.858263909158337
1,41,0.27412651459578097,0.42022741367474575,0.3092858994382997,0.8430493067628936,0.38578802348440827,0.4761647104183039,0.34058870935725644,0.863926206382633
1,42,0.29208377621052145,0.4220874588781262,0.31461717395256367,0.8466713785958656,0.3744160598515831,0.4709536169672476,0.3356258799502763,0.8617130834973632
1,43,0.2763290089410542,0.4243587787174606,0.3127434368811261,0.8515319799366147,0.3860134786944046,0.48509964750965506,0.3444851729901012,0.8655997132755419
1,44,0.2791120036097362,0.41665897208507796,0.30960916924933274,0.846142904590827,0.3838182382244309,0.4865259184764139,0.34557365233131304,0.8644792602212433
1,45,0.28508211781317033,0.43352068245942266,0.32267397005171233,0.8505599223629284,0.40993666617428187,0.4478236228611367,0.33169662721163845,0.8608074292048158
1,46,0.2880142498199689,0.42220167663871816,0.31873090801061005,0.8524728566160754,0.3964688839872654,0.4761026018096782,0.34826379900748783,0.8663582305876357
1,47,0.2867387882950205,0.4208851180110611,0.3175101929365646,0.8492248729316704,0.36378746583107097,0.4915890581809509,0.3480574911596343,0.8675422314324728
1,48,0.2823008004519365,0.43548469256686745,0.32213467884095853,0.8549139846255411,0.38782897513600756,0.4482400588040654,0.3329394281289444,0.8624126099836864
1,49,0.2900771194068069,0.4316282334116064,0.32033792801898686,0.85275476392494,0.40106202841754846,0.47198152459785864,0.34498774996758036,0.8661266306275585
1,50,0.28377331375386505,0.43542226591226746,0.32427587619540993,0.8532686016150778,0.3767551847002214,0.4851291527566016,0.34478762440772037,0.8665352271136989
1,51,0.29643861214025186,0.4412663167000134,0.33301563876562407,0.8596454544462186,0.3966809894994249,0.4590847508196823,0.34424477068936477,0.8652858823622079
1,52,0.29816496884127025,0.434258963111383,0.32827653717186855,0.8517041010241899,0.3725079122579811,0.4833395985847221,0.3531971232470884,0.8674609829257267
1,53,0.2836905462748631,0.43544344517644007,0.3252754617630524,0.8543942775148715,0.4159167114759774,0.45031316239463215,0.345393540959947,0.865940489725982
1,54,0.2987221220012394,0.43201614262205246,0.3241125438668121,0.8550935305712384,0.37575255931264673,0.48483539380956975,0.3509749704663122,0.8678318162853794
1,55,0.28576543552151734,0.4327350017440134,0.32520413267639514,0.8517890810209842,0.3683164556447719,0.4970622547505191,0.3529107837191094,0.8679342575895133
1,56,0.30220286860582174,0.44690586642999414,0.33390248186030347,0.8591669994080807,0.3733615261516154,0.485219552533892,0.3502582299448733,0.8681967515940222
1,57,0.2899728280223992,0.44177835646079155,0.32893178685762386,0.8561136819230778,0.3590318096001185,0.49457664001140017,0.35228911762319987,0.8660384693702132
1,58,0.294510755834634,0.4371645132820293,0.3294865347988259,0.8554589626993246,0.34985349703749763,0.4891156374131574,0.35096664668751276,0.8660765861882811
1,59,0.289254764336404,0.44695988453966323,0.3312439886299581,0.8595817482367584,0.36791385237321717,0.4995872394653562,0.3595112077283728,0.8667386445280808
1,60,0.30509608066812355,0.4530978815116353,0.3372920739383498,0.8567290318078554,0.35039790887136735,0.503443789710099,0.3591712159541645,0.8696825352047471
1,61,0.29438729692613114,0.4417550050720445,0.329981587551955,0.8595458308524628,0.38071904103258886,0.47282797815352856,0.35348277778328946,0.8657022796674032
1,62,0.30570565344152306,0.45796831989298725,0.3406590096174741,0.8618499231577416,0.3830732575941089,0.49910379636920665,0.3586445020535142,0.8696567179973255
1,63,0.29195363766115207,0.44680722484601104,0.3373229613940058,0.8581505133375008,0.37676058880615493,0.5047908620315468,0.35871729678701775,0.8696061618420098
1,64,0.2991594885882745,0.4611254765397991,0.34421231228030136,0.8641342240619013,0.35095803799763053,0.5004806313344944,0.3535264353193874,0.8674210681145452
1,65,0.3016889942925234,0.44806275651622507,0.33519199197078636,0.8599475513498457,0.3746841521401235,0.4939482568123168,0.3599201765158595,0.8698276980169902
1,66,0.2940516324985807,0.45193304253684274,0.33858163399013974,0.8609309357710313,0.3603129958954104,0.5014479808096177,0.3635119728882809,0.8660400165840207
1,67,0.2919780480682874,0.4608301788588696,0.3454744240253747,0.8652788593014122,0.34321846024555874,0.4862546113757997,0.3537373928853414,0.8665859211103816
1,68,0.29570951559891934,0.45177432169166293,0.3381727313453655,0.8589769542574739,0.3645394566596561,0.5004491327112078,0.35987258281867807,0.8691931802136488
1,69,0.2865557614831108,0.45711796312074726,0.34194016857877957,0.8634308717870778,0.3711116981081647,0.4921367559872636,0.3549400048435247,0.8685580820269893
1,70,0.30972206937140534,0.46196242075912247,0.34209602889711177,0.8643555055446029,0.36348837787614097,0.5085569080398235,0.365445456441045,0.8699977897480387
1,71,0.2947447652709716,0.46154548210419544,0.3468541282817238,0.8602545470356769,0.34550457188407446,0.5054829063743731,0.3626489358344588,0.8708351613895954
1,72,0.29332332268680716,0.46325911192835295,0.34502490860121227,0.8635148816266685,0.3504471216088336,0.5082482542981709,0.3622172925606441,0.8711198277499685
1,73,0.2966768913224022,0.4543871957918455,0.3392837575864021,0.8627087424489467,0.3636196237824084,0.4832704601271776,0.35935970300397335,0.8705358624209323
1,74,0.29072883693037566,0.45417055509647636,0.3413116168895133,0.8631355017519159,0.36482315780599794,0.5093103833963595,0.3667782365364206,0.8712716069268414
1,75,0.29884689545026555,0.473060078196257,0.3508907974096825,0.8674873287054545,0.36225550679009716,0.49710774158334675,0.36224900446576525,0.8694461260231119
1,76,0.3018404881614415,0.4634858063326391,0.34676749308561083,0.8646490116621297,0.36129407528909124,0.4996901782290531,0.3606091178720082,0.8687944173257216
1,77,0.29009176977031326,0.4637418979150543,0.3436706588645636,0.8658072299709437,0.34498034468078886,0.5111832656998447,0.3587525743232757,0.8690505853964456
1,78,0.3019730609245659,0.4677627037147853,0.3472063088432142,0.8660861293972558,0.3516942142482927,0.49866756695798986,0.36229895536417406,0.8715152749583858
1,79,0.2921818615966417,0.46785996038951544,0.34832839810221294,0.8632285880468569,0.3614628456410422,0.5042794959188243,0.36161541935820446,0.8698179991198579
1,80,0.3073400065324119,0.4704823205137917,0.35106877570106976,0.8691023641343072,0.3868022776742364,0.48274319874193583,0.3655191029335888,0.8670830103782782
1,81,0.3089282218335834,0.46114091652383804,0.35213851403393864,0.8663578460466382,0.3658702376367164,0.4983701400164422,0.36816805168691674,0.8715135934746078
1,82,0.29519999167306205,0.4648949433002314,0.3496203458959145,0.8670566008441881,0.3420430812461488,0.5143644226622077,0.3621802805207827,0.8703122905249377
1,83,0.3003814502803516,0.47859473485753806,0.35330848269878706,0.8696681620527001,0.3343409248907663,0.515637665235132,0.3641993020925662,0.8711473454828803
1,84,0.2904466781991591,0.46067832996573044,0.343975714702729,0.8660390629680089,0.34108088246266327,0.5123223152778574,0.3569984618172006,0.871195052299392
1,85,0.2917483273531186,0.476636319487186,0.3531317314177318,0.8673138713963238,0.3405453163790079,0.4969623666300497,0.35736315893555387,0.8712533258327291
1,86,0.3010921814493912,0.4732224279490612,0.35342635391628247,0.8670571487686822,0.3493848091309301,0.5081408039774638,0.3658468985188483,0.8729899003779061
1,87,0.29744192432727445,0.46898256082646045,0.3510276552573795,0.8657341189227755,0.3393827679475058,0.5025553786254111,0.36655177119722243,0.8730546228965855
1,88,0.31036498347133173,0.4772186752994178,0.36040398959716474,0.8730702848473947,0.35330258016296395,0.5108662629669511,0.3608254755769418,0.8675796844417889
1,89,0.29612898476158483,0.4741875642094714,0.3527388178293305,0.8681071470060013,0.3495976800490654,0.508765545203278,0.36948826712173977,0.873480011450933
1,90,0.3134562652178106,0.4706565146511386,0.3518958677254279,0.8674470839044531,0.35408749851887894,0.5012422953513372,0.36695122463168367,0.8698662625134417
1,91,0.29339170370826706,0.4714025026826182,0.3488384372096978,0.8705721153217356,0.3444539886125384,0.5142206156689412,0.36725697326266676,0.8728367596108877
1,92,0.2988525363310451,0.4676410317683853,0.34946862391896255,0.8664638622251951,0.3423825552155057,0.514824165409447,0.364293916939464,0.8717750916791809
1,93,0.29752060157602633,0.4754457015228124,0.35367730623364135,0.870067409576479,0.3444489009484015,0.5035036422338695,0.3630816895022743,0.869564830810885
1,94,0.2964735650431158,0.47165205086188805,0.3518686711448229,0.8693142805092866,0.35726153875457445,0.5079972045542991,0.37120008378892677,0.8736246489122786
1,95,0.29779363525825897,0.4682274605513822,0.3502729713702501,0.869371288591956,0.35813066442477,0.5146498877309748,0.3721713006607567,0.8735531478353082
1,96,0.3039818341556748,0.4818678663080933,0.35961362788507734,0.8730393928732149,0.3483530330358279,0.497802667964013,0.35992035765790803,0.8708859940376955
1,97,0.302453063873165,0.472334638057362,0.3551804375435374,0.8701018714431775,0.35617455163419237,0.5167848252977967,0.37266093316963106,0.8748909611242707
1,98,0.3002883135672601,0.48195903644218757,0.35861458123923323,0.8742725674988853,0.3588173798765352,0.5080096900236593,0.36660001086924004,0.8706050813283496
1,99,0.2999709972938453,0.47361818128409106,0.3566487086407464,0.8738616638633476,0.3577408627181787,0.5141864571077523,0.37077404799685076,0.8748416094373958
1,100,0.3081072963757003,0.4791457332001571,0.35985472805898083,0.8702400065090369,0.3526341163419584,0.5032335838606012,0.3674565511543829,0.8729424176638283
2,1,0.07196604808017383,0.4340175044051607,0.11459946890693459,0.5410282524650122,0.15736562557448977,0.24662021401674564,0.1250311436634126,0.6047234179035866
2,2,0.09765203809974345,0.2041409057353274,0.1278072439215405,0.6086614518454636,0.6375083448826407,0.22012930376379772,0.14261963135897351,0.7232390016075128
2,3,0.14035876895793473,0.20965784309743948,0.14816926775660727,0.680189394409647,0.6491216791631303,0.22166477857519,0.15361432054735244,0.7480547367366377
2,4,0.17137870333095362,0.2297772350761904,0.1608161121005267,0.7094150747306425,0.6176169230440851,0.26013197551750317,0.18086404649496848,0.7784203338080921
2,5,0.19240864756388318,0.24750091138688518,0.17490964602914721,0.7261132038601984,0.592195358609706,0.2783503665912934,0.1959578363369648,0.7822084417045433
2,6,0.18050513520206185,0.27099629123818914,0.19199582235719348,0.7473876757774963,0.5837270345908305,0.30136549416213604,0.21254709740982697,0.8026964351757083
2,7,0.20769082846317968,0.2768216774174665,0.20010428504416422,0.7580269701725898,0.5296744183766332,0.3288153119995053,0.22608382865922858,0.8134398867885799
2,8,0.19679971368236338,0.29688804244158945,0.20924265660514343,0.7715030724008366,0.5324864775182245,0.33050671997373415,0.22937942428443656,0.8117212982150724
2,9,0.2034666851936421,0.3005237021954803,0.21489016614985826,0.7792941448764021,0.5100767846100561,0.35813876545291873,0.24845068783923932,0.8222068207183495
2,10,0.21029701244347127,0.3126028128290743,0.22581837021624143,0.7838839393453638,0.5103920112347258,0.3628603118927043,0.2567513852172769,0.826055819240462
2,11,0.26362758164101585,0.32055342743676385,0.23627169896666964,0.7933010154888281,0.4750890594239169,0.356759282224306,0.2622181921990792,0.826878915440863
2,12,0.23448445157040543,0.32212849843800234,0.23840831718186306,0.7945895062198034,0.443131550136329,0.38852404013775577,0.27047086334908993,0.8360479539570728
2,13,0.21852481762484965,0.3363166927561541,0.2455635530427594,0.8040279607081806,0.4690944063727393,0.3839999034466845,0.25897245764306753,0.8318797181852549
2,14,0.2354079839266762,0.34341191487035067,0.2501386367537753,0.8050732692900271,0.48016682766386964,0.3945681049020035,0.2748012835653275,0.8418937063779105
2,15,0.22849478863672418,0.34601161446267364,0.2519762723104649,0.8094356024456396,0.4517394918353741,0.40691657224955496,0.2839883009573464,0.8421423517662434
2,16,0.22962739950108316,0.35849077285498276,0.2593729013023749,0.8160322730587254,0.43865766555024693,0.3966941818186727,0.2889506574188598,0.8378511460632512
2,17,0.23893442047942823,0.3657798354920619,0.26555190423824565,0.8168881000285775,0.43450908483129247,0.41826663285582977,0.2937497976704611,0.8448970095730322
2,18,0.2451249837838029,0.3627767353947689,0.2667780050410819,0.8170163386189053,0.42421497184611284,0.42669843220930803,0.2936326302033988,0.8440590761416851
2,19,0.2440420995036451,0.3772103665608513,0.27330140264187286,0.8221367987857954,0.42001613420570044,0.4194005454537194,0.2952208934671935,0.8450770546895378
2,20,0.24792977669725877,0.3686963584777303,0.2723800696069933,0.8221981509342943,0.42019928063987827,0.4311745545051892,0.30515076364200766,0.848475087638926
2,21,0.24358532080730072,0.37237109020018605,0.2755902844445606,0.8239952450574083,0.39447396767241083,0.43178994360066286,0.2957239405413774,0.8403172308733411
2,22,0.24540747739797245,0.38339558993185396,0.2777856287681127,0.8285061012493818,0.39576865834244657,0.4269287855331298,0.3040690878152838,0.8497616262424312
2,23,0.2522070730627611,0.37944311032369665,0.278530179977731,0.8283823185131426,0.4168827915884169,0.4437749500308217,0.30725110603752154,0.849445140508462
2,24,0.2593304748336177,0.3839079413586455,0.28366924104056335,0.831244952147842,0.38564013560380433,0.4314274148839518,0.3035284210780249,0.8480263675108634
2,25,0.2554973231101974,0.3947500293399121,0.28868102199708845,0.8304457972502175,0.3744017946380734,0.4411894117336205,0.3024768607979494,0.8496087990356929
2,26,0.25211626949105764,0.3902981060920478,0.2864588138701969,0.8303740009622264,0.38017302906063677,0.444363201025396,0.3064113628053594,0.8496651732611922
2,27,0.2767940826347999,0.4027614212213855,0.29460300109470516,0.8400652712237986,0.3765048410049013,0.4500976863099662,0.3115595492942785,0.8508450166663912
2,28,0.26556062287951077,0.39415945556445364,0.28900223936017844,0.8340247038711238,0.3814595215118902,0.4601918685194836,0.31943331510153233,0.8536301952765932
2,29,0.2640707187935704,0.3973251682693295,0.29451232467325217,0.838629956412187,0.3768118415292121,0.446586524213234,0.31746203766653397,0.8519021680897336
2,30,0.2710114551281371,0.40740537960727774,0.2985251004298474,0.8395155106231483,0.3778211736556439,0.4616487760801078,0.32473490790193604,0.855400210064611
2,31,0.268947751829698,0.4023889032087945,0.2985844446974817,0.8380393226562167,0.3743733326778635,0.45454805301080997,0.3230793103146589,0.8535587770347388
2,32,0.272757664173455,0.4061524112826316,0.3027678584327159,0.8435183927313339,0.37941600009006454,0.4471370022898406,0.32290410321610424,0.8521901211977017
2,33,0.2752265371924138,0.4000601754876241,0.2992450041140407,0.8380564679763455,0.376017358597398,0.46487014808743066,0.32919365034070014,0.8567769495676683
2,34,0.2750841454401518,0.402350919843452,0.30086254118358974,0.8402220580331728,0.3762854253009839,0.4576283601062429,0.32904591622427726,0.8542617710953302
2,35,0.26678365525797326,0.4149374619267812,0.303100612014135,0.8472059766405438,0.3890907550334891,0.4422860613763671,0.32907098939243823,0.8556717575268048
2,36,0.27261331601028377,0.4179798895485443,0.31032277845629885,0.8419478141273469,0.36700812301853797,0.4706623778771491,0.3327132355877226,0.8574164123478286
2,37,0.2739076653583712,0.4102072954584904,0.3048433401742491,0.8456558448137734,0.34925109888490763,0.48195228518101124,0.3252082906572723,0.8558545169799142
2,38,0.27877262138708153,0.4267045661401679,0.3122681785622133,0.8485565714490344,0.372567168897652,0.473523925368043,0.3326117347527938,0.859480303513345
2,39,0.2665320979502926,0.41990653301407654,0.3099773144396126,0.8437047304497776,0.37329070800965597,0.4632156985219338,0.3312243495598754,0.8580140381392465
2,40,0.29786516058576423,0.42235903618657666,0.31611359141500733,0.8495397345423529,0.3562420293990863,0.4543635627845202,0.3193909501836568,0.8524731656887321
2,41,0.272818267209641,0.41808477434517743,0.3127576380660419,0.8480206513371902,0.3698586460931299,0.4623086461957472,0.33531662793770667,0.858016211200507
2,42,0.2715649653585806,0.42226066256866057,0.31394819209901514,0.8480578146313981,0.3474937986873785,0.4679472720653891,0.3378903744373623,0.8580835837443307
2,43,0.2913990718353162,0.423736224044887,0.3190568666610645,0.8533860196756299,0.36218652268867435,0.48015764820384665,0.33932279254431125,0.8585941444882169
2,44,0.2708783209120884,0.4193063863305902,0.31144780969998814,0.8461181611907158,0.3555182299187113,0.47280417868505914,0.34162973632376326,0.859716164336975
2,45,0.27767486285755233,0.4301584240084284,0.32242772859338764,0.8543444419813677,0.34964493832664223,0.47040287733004743,0.3318485603380058,0.8583918469775544
2,46,0.29263702250579093,0.43751716139682834,0.32485509121639655,0.8527401361963637,0.34538707889479187,0.4841028765675165,0.3426782551945453,0.8610423096403743
2,47,0.283121996206075,0.43688598948473634,0.3253238853827708,0.8480207435281887,0.35778569894708273,0.49683941481113014,0.3546351966862559,0.8615219037141019
2,48,0.29154403634650494,0.44108355361704354,0.32738431152106146,0.8572297488800931,0.34659773605497207,0.4857278834076601,0.34584848785995026,0.8609010915334212
2,49,0.3059160069934821,0.4457854293556909,0.3319315655153221,0.8542236387265744,0.33917380788269286,0.4916044409401142,0.34614677831096013,0.8607064651040807
2,50,0.2844772913344307,0.4396596173635082,0.32554149147628414,0.8530334213994324,0.33890179721972935,0.48025010531697704,0.3368116119540568,0.8590393108674597
2,51,0.2732937076675038,0.4455180707615096,0.3262806279907795,0.8584484087471377,0.3336674688795412,0.4854148692535038,0.34184525978169905,0.8587813638695659
2,52,0.2869558677066023,0.4425582118337533,0.3336545436971963,0.8556678131878606,0.3510181876740879,0.48844483149573775,0.35420166651637647,0.8612203142634128
2,53,0.2848206983143665,0.4386814320308266,0.3299343499033986,0.8551052924834992,0.3528274298101654,0.482312388340988,0.3465562737368972,0.8617020512232131
2,54,0.2778187305110119,0.44759262719512755,0.3295077572825766,0.8584135336241345,0.3490150962766444,0.49425657967432185,0.3518277437798391,0.8644677760498513
2,55,0.29076313461598585,0.4401181314251459,0.32906526666793834,0.8548204438033131,0.361834553883256,0.486749861051525,0.35178295158335443,0.8628370864967565
2,56,0.2870931089379666,0.44352725991172076,0.33338863375026573,0.8596775957408801,0.3686064673298231,0.46488541575959136,0.3394762137532169,0.8589921483759987
2,57,0.28227963628285535,0.4450353830254124,0.328863561980414,0.8569966974088543,0.35108113963871473,0.48536282906460676,0.34395194043443056,0.8624900738382966
2,58,0.2895862905348203,0.4441715434705117,0.33241512142885615,0.8565205194209189,0.3596790319872751,0.47876282360070704,0.3487595571991787,0.8612298954275285
2,59,0.28968730133239806,0.4507656999491534,0.3333713607537915,0.8604993137563339,0.36377825419596044,0.4812058702123256,0.35198031449319905,0.8631271363388281
2,60,0.2946109976453646,0.4445677455306291,0.3306820101431715,0.8577702754038476,0.35695962507526063,0.4924800936298673,0.35470274083357406,0.8621970276839918
2,61,0.29608490264286513,0.45499770681799495,0.3394271600669974,0.8598993675738424,0.350782037323029,0.48715310459597294,0.34281316567491243,0.8612856260217207
2,62,0.29146715860500966,0.4537968827803043,0.3346678143181834,0.8627169960581227,0.35699159253451707,0.49892709089309506,0.35009271288386257,0.861845248227323
2,63,0.2840149742612719,0.4495185378182459,0.3357441231524584,0.8599098263018078,0.3509008641375046,0.49260801355513995,0.3559987996239656,0.8637780024244485
2,64,0.2994775336814758,0.4652539526742646,0.3493242400790199,0.8659365789178698,0.35392018915777207,0.49790625682701456,0.35589892569487996,0.8618219942676387
2,65,0.29181390726843104,0.45692175501603655,0.3400580854211441,0.8583715887356985,0.3526329491265445,0.49830102721792013,0.3568801386226683,0.8630146892064717
2,66,0.28795191505099865,0.4512671979873343,0.3395041613225314,0.8609057253377699,0.3436778476864995,0.504682683817199,0.355070566183581,0.8629185213393168
2,67,0.3017639040159451,0.46631331753974936,0.34579247018917775,0.8663008611673608,0.33395406225437113,0.5144817974557444,0.3543511573005776,0.8636679453772971
2,68,0.28930042940347783,0.45629559574825,0.33928265973187743,0.86264011921308,0.34295274853482544,0.501400479370508,0.3596553335113132,0.8651229953139254
2,69,0.2857326220664991,0.4586595411473248,0.3419911055447436,0.8649695325999657,0.354274164537363,0.4950590729105795,0.35135584995413466,0.8643383574669662
2,70,0.29700176001323436,0.45604579875291423,0.3403871533734984,0.8641317820653722,0.3636651799079188,0.49890634780468834,0.36113156798941676,0.8654161416139408
2,71,0.29429180074854,0.4569220184786879,0.3412791613588768,0.8624022529782274,0.34118233375019186,0.5130175487707372,0.36190751888904876,0.8649813871966352
2,72,0.30718551770463165,0.46531092481967007,0.3496985145531106,0.8686819568769679,0.3516189628234128,0.5054783424240437,0.35508350090165014,0.8628532657041409
2,73,0.2898950881370527,0.4599768970564504,0.3451143695109384,0.8647054303676326,0.35784418113733557,0.5038850717220102,0.36116472328089033,0.8650880560276824
2,74,0.3057671726406646,0.46699044112327975,0.35019143629699734,0.8643501449801521,0.3490878885906199,0.5252311677572081,0.36510421007851723,0.8653490714286757
2,75,0.3014122073622464,0.4691238375146533,0.3480772956746337,0.8667152493193633,0.3370192864325444,0.5141994928150779,0.3642221817916076,0.8666617307111744
2,76,0.30008206085722267,0.45588774899269136,0.34252458724081003,0.862137550737734,0.3458997727878151,0.504600282644483,0.3592325711171504,0.8669382571258958
2,77,0.29855417082518776,0.4596354944829816,0.34298949336794815,0.8673580215664068,0.3618287140417249,0.5015054200258916,0.3623919836959293,0.8632618062204177
2,78,0.3013897463712579,0.46416880194403304,0.3476095107346375,0.8683653414022761,0.36138167748355055,0.5070271669370227,0.3677155975538797,0.8672687676938597
2,79,0.2974515220108672,0.4595534598410751,0.3457440170766041,0.865207482917898,0.3584576310621558,0.5146409177404196,0.3652625855902268,0.8666643381642426
2,80,0.3012220230649039,0.47402962515428065,0.3526396283365145,0.8709909700983893,0.3320507037204804,0.49666221965147517,0.35381790722389844,0.8654013724402978
2,81,0.31120271862257404,0.46716579487150184,0.35029785079827624,0.8673844872804645,0.3406634305936996,0.5088446915366681,0.3605893475560885,0.8660590772773807
2,82,0.2974615737957652,0.471803868451605,0.3503567163324407,0.8661659220905982,0.3219641346908535,0.5325436374860875,0.36471445156590254,0.8666637353932749
2,83,0.3089774982218404,0.485122726635389,0.36139271981024434,0.8726579777884084,0.35026709529448985,0.5115281436265842,0.369555586890125,0.8654604826972603
2,84,0.29448634332421353,0.4693492790368318,0.35046563700973726,0.8693165927120251,0.3232419276870116,0.5163604704780991,0.35973359269429256,0.8659696701884455
