Index: 1385, SMILES: O=C1CCCCCCCCCC=CCCCO1, Num Nodes: 17, Num Edges: 34
Index: 1386, SMILES: CCOc1cc(COC)ccc1O, Num Nodes: 13, Num Edges: 26
Index: 1387, SMILES: C=CC(CCC)OC(C)=O, Num Nodes: 10, Num Edges: 18
Index: 1388, SMILES: CC1CCC(CO)C(C)C1, Num Nodes: 10, Num Edges: 20
Index: 1389, SMILES: COC(=O)CCCCCCCCC(=O)OC, Num Nodes: 16, Num Edges: 30
Index: 1390, SMILES: Cc1ccc(C=O)o1, Num Nodes: 8, Num Edges: 16
Index: 1391, SMILES: Cc1cccc(C=O)c1, Num Nodes: 9, Num Edges: 18
Index: 1392, SMILES: CC(=O)OC1CCCCC1, Num Nodes: 10, Num Edges: 20
Index: 1393, SMILES: CCCCCC=CC(=O)O, Num Nodes: 10, Num Edges: 18
Index: 1394, SMILES: CCCCC=CC=O, Num Nodes: 8, Num Edges: 14
Index: 1395, SMILES: CC=CC=CCOC(=O)C(C)C, Num Nodes: 12, Num Edges: 22
Index: 1396, SMILES: CC(=O)OC1(C(C)C)CCCCC1, Num Nodes: 13, Num Edges: 26
Index: 1397, SMILES: CC(C)(Cc1ccccc1)OC=O, Num Nodes: 13, Num Edges: 26
Index: 1398, SMILES: CC(=CC(C)C)C(=O)O, Num Nodes: 9, Num Edges: 16
Index: 1399, SMILES: CCCCC=CCCO, Num Nodes: 9, Num Edges: 16
Index: 1400, SMILES: CCCCC=CC=CCO, Num Nodes: 10, Num Edges: 18
Index: 1401, SMILES: Cc1cc(C)c(O)c(C)c1, Num Nodes: 10, Num Edges: 20
Index: 1402, SMILES: CCCCC(=O)OCC, Num Nodes: 9, Num Edges: 16
Index: 1403, SMILES: CCCCCC1C(=O)CCC1CC(=O)OC, Num Nodes: 16, Num Edges: 32
Index: 1404, SMILES: CCCCCCC1CCCCC(=O)O1, Num Nodes: 14, Num Edges: 28
Index: 1405, SMILES: CC1CC(C)C(=O)C1=O, Num Nodes: 9, Num Edges: 18
Index: 1406, SMILES: COc1cccc(OC)c1, Num Nodes: 10, Num Edges: 20
Index: 1407, SMILES: CCCCCCCCCCCC(=O)Oc1ccc(C)cc1, Num Nodes: 21, Num Edges: 42
Index: 1408, SMILES: Cc1ccc(C=O)s1, Num Nodes: 8, Num Edges: 16
Index: 1409, SMILES: CCCC(S)CC=O, Num Nodes: 8, Num Edges: 14
Index: 1410, SMILES: CC1CCCC(=O)C1, Num Nodes: 8, Num Edges: 16
Index: 1411, SMILES: CC(=O)CCC(=O)O, Num Nodes: 8, Num Edges: 14
Index: 1412, SMILES: CSSC(C)(C)C=O, Num Nodes: 8, Num Edges: 14
Index: 1413, SMILES: CCCCCCC#CC(=O)OCC, Num Nodes: 13, Num Edges: 24
Index: 1414, SMILES: CCCCCCC(OC)OC, Num Nodes: 11, Num Edges: 20
Index: 1415, SMILES: CC(C)CCCC1=CCC(C)(C=O)CC1, Num Nodes: 15, Num Edges: 30
Index: 1416, SMILES: CC(C)SCc1ccco1, Num Nodes: 10, Num Edges: 20
Index: 1417, SMILES: CC1=CCC(CCO)C1(C)C, Num Nodes: 11, Num Edges: 22
Index: 1418, SMILES: CCCCC=CC1OC(=O)CC1C, Num Nodes: 13, Num Edges: 26
Index: 1419, SMILES: CCCC=CCOC=O, Num Nodes: 9, Num Edges: 16
Index: 1420, SMILES: CCCCCCC(CC)OC(C)=O, Num Nodes: 13, Num Edges: 24
Index: 1421, SMILES: CCC(C)C(=O)N(C)c1ccccc1, Num Nodes: 14, Num Edges: 28
Index: 1422, SMILES: CCCCCCOC(=O)CCC, Num Nodes: 12, Num Edges: 22
Index: 1423, SMILES: Cc1cccc2ccccc12, Num Nodes: 11, Num Edges: 24
Index: 1424, SMILES: COC(=O)c1ccccc1N=Cc1ccccc1, Num Nodes: 18, Num Edges: 38
Index: 1425, SMILES: CC(=O)OC1C2(C)CCC(C2)C1(C)C, Num Nodes: 14, Num Edges: 30
Index: 1426, SMILES: O=C(O)C(=O)CO, Num Nodes: 7, Num Edges: 12
Index: 1427, SMILES: CCOC(=O)CC(=O)OC(C)C1CCCC(C)(C)C1, Num Nodes: 19, Num Edges: 38
Index: 1428, SMILES: CC(C)SSC(C)C, Num Nodes: 8, Num Edges: 14
Index: 1429, SMILES: CCCC=CCC1CCCC1O, Num Nodes: 12, Num Edges: 24
Index: 1430, SMILES: CCCCCCC=CCCCCCCCC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C, Num Nodes: 33, Num Edges: 64
Index: 1431, SMILES: CCc1cnc(CC)cn1, Num Nodes: 10, Num Edges: 20
Index: 1432, SMILES: CC1CCC2=C1N=CCN2, Num Nodes: 10, Num Edges: 22
Index: 1433, SMILES: CCCCCCCC=O, Num Nodes: 9, Num Edges: 16
Index: 1434, SMILES: CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC12, Num Nodes: 18, Num Edges: 40
Index: 1435, SMILES: C=Cc1ccc(O)c(OC)c1, Num Nodes: 11, Num Edges: 22
Index: 1436, SMILES: CCCCCCCCCCC(=O)OCCCC, Num Nodes: 17, Num Edges: 32
Index: 1437, SMILES: CCC(OC)OC, Num Nodes: 7, Num Edges: 12
Index: 1438, SMILES: Cc1nc(C(C)C)sc1C, Num Nodes: 10, Num Edges: 20
Index: 1439, SMILES: C=C(C)CCCC(C)=CCC(C)C=O, Num Nodes: 14, Num Edges: 26
Index: 1440, SMILES: CC(=O)C1CCC(C)=CCCC(C)=CCC=C1C, Num Nodes: 18, Num Edges: 36
Index: 1441, SMILES: CCC=CCCCC=O, Num Nodes: 9, Num Edges: 16
Index: 1442, SMILES: CCC=CCC1=C(C)C(=O)CC1, Num Nodes: 12, Num Edges: 24
Index: 1443, SMILES: CCC=CCCCCC(OC)OC, Num Nodes: 13, Num Edges: 24
Index: 1444, SMILES: CC=Cc1ccc(OCC)c(O)c1, Num Nodes: 13, Num Edges: 26
Index: 1445, SMILES: CC1CCCCN1, Num Nodes: 7, Num Edges: 14
Index: 1446, SMILES: C=CC(=C)CCC=C(C)C, Num Nodes: 10, Num Edges: 18
Index: 1447, SMILES: CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2(C)C, Num Nodes: 18, Num Edges: 38
Index: 1448, SMILES: C=Cc1cnccn1, Num Nodes: 8, Num Edges: 16
Index: 1449, SMILES: CCCCC=COC(=O)c1ccco1, Num Nodes: 14, Num Edges: 28
Index: 1450, SMILES: CCCCCCCCCCC(=O)OC, Num Nodes: 14, Num Edges: 26
Index: 1451, SMILES: CC(C)CC(=O)OC1CC(C)CCC1C(C)C, Num Nodes: 17, Num Edges: 34
Index: 1452, SMILES: CC(C)CC(C)CCCC(C)O, Num Nodes: 12, Num Edges: 22
Index: 1453, SMILES: CC1=CC2C3CC(CC3O)C2C1C, Num Nodes: 13, Num Edges: 30
Index: 1454, SMILES: CCCCCCCC=COC(=O)CC(C)C, Num Nodes: 16, Num Edges: 30
Index: 1455, SMILES: CCCCCSCCCCC, Num Nodes: 11, Num Edges: 20
Index: 1456, SMILES: CCCCC(=O)O, Num Nodes: 7, Num Edges: 12
Index: 1457, SMILES: CC(=O)C(C)=CC1=C(C)CCCC1(C)C, Num Nodes: 15, Num Edges: 30
Index: 1458, SMILES: CCC=CCCOC(=O)c1ccccc1N, Num Nodes: 16, Num Edges: 32
Index: 1459, SMILES: CCOC(C=C(C)CCC=C(C)C)OCC, Num Nodes: 16, Num Edges: 30
Index: 1460, SMILES: Cc1ccccc1C=O, Num Nodes: 9, Num Edges: 18
Index: 1461, SMILES: CCC=CCC1C(=O)CCC1CC(=O)OC, Num Nodes: 16, Num Edges: 32
Index: 1462, SMILES: CSC(=O)c1ccco1, Num Nodes: 9, Num Edges: 18
Index: 1463, SMILES: CCCCCCCOC(=O)CCCCCCC, Num Nodes: 17, Num Edges: 32
Index: 1464, SMILES: CC1=CC(C=O)C(C(C)C)CC1, Num Nodes: 12, Num Edges: 24
Index: 1465, SMILES: Cc1ccc(CO)cc1, Num Nodes: 9, Num Edges: 18
Index: 1466, SMILES: CCCC(O)CCC, Num Nodes: 8, Num Edges: 14
Index: 1467, SMILES: CC(C)COC(=O)CC(C)C, Num Nodes: 11, Num Edges: 20
Index: 1468, SMILES: CC1CCC(=O)CC1, Num Nodes: 8, Num Edges: 16
Index: 1469, SMILES: CCCCCCCCCCCC(=O)OC(C)CCC, Num Nodes: 19, Num Edges: 36
Index: 1470, SMILES: CC(C)=CCCC1=CCCC(C)(C=O)C1, Num Nodes: 15, Num Edges: 30
Index: 1471, SMILES: CCC(=O)Oc1c(C)occc1=O, Num Nodes: 13, Num Edges: 26
Index: 1472, SMILES: CC1=CC=C2C(C)(C)CCCC2(C)O1, Num Nodes: 14, Num Edges: 30
Index: 1473, SMILES: CC(C)CCCC(C)CC=O, Num Nodes: 11, Num Edges: 20
Index: 1474, SMILES: C=CCOC(=O)COC1CCCCC1, Num Nodes: 14, Num Edges: 28
Index: 1475, SMILES: CCC1(O)C2(C)CCC(C2)C1(C)C, Num Nodes: 13, Num Edges: 28
Index: 1476, SMILES: CC1=CCC(C(C)C)=CC1, Num Nodes: 10, Num Edges: 20
Index: 1477, SMILES: CCC(CC)CO, Num Nodes: 7, Num Edges: 12
Index: 1478, SMILES: CC1CC(C)(c2ccccc2)CO1, Num Nodes: 13, Num Edges: 28
Index: 1479, SMILES: COC(=O)c1ccccc1N=CCC(C)CCC=C(C)C, Num Nodes: 21, Num Edges: 42
Index: 1480, SMILES: CC(C)(C)C(=O)OC1CC2CC1C1CC=CC21, Num Nodes: 17, Num Edges: 38
Index: 1481, SMILES: CCSC(C)=O, Num Nodes: 6, Num Edges: 10
Index: 1482, SMILES: CCOc1cc(C2OCC(C)O2)ccc1O, Num Nodes: 16, Num Edges: 34
Index: 1483, SMILES: CC1CCC(C(C)C)C(OC(=O)Cc2ccccc2)C1, Num Nodes: 20, Num Edges: 42
Index: 1484, SMILES: CC(=O)c1nc(C)cnc1C, Num Nodes: 11, Num Edges: 22
Index: 1485, SMILES: COC(C=Cc1ccccc1)OC, Num Nodes: 13, Num Edges: 26
Index: 1486, SMILES: CC1CCCCCCCCCCCCC(=O)C1, Num Nodes: 17, Num Edges: 34
Index: 1487, SMILES: CC(C)COC=O, Num Nodes: 7, Num Edges: 12
Index: 1488, SMILES: CC=CC=CCOC(=O)CC, Num Nodes: 11, Num Edges: 20
Index: 1489, SMILES: NCCc1ccc(O)cc1, Num Nodes: 10, Num Edges: 20
Index: 1490, SMILES: CC1=CCCC(C)(Cc2ccccc2)C1=O, Num Nodes: 16, Num Edges: 34
Index: 1491, SMILES: CCCC(C)CC=O, Num Nodes: 8, Num Edges: 14
Index: 1492, SMILES: CCCC=CCCC(=O)OCC, Num Nodes: 12, Num Edges: 22
Index: 1493, SMILES: CCCCCC=CCCCOC(C)=O, Num Nodes: 14, Num Edges: 26
Index: 1494, SMILES: c1cnccn1, Num Nodes: 6, Num Edges: 12
Index: 1495, SMILES: CC(=O)CCCC(C)CCCC(C)CCCC(C)C, Num Nodes: 19, Num Edges: 36
Index: 1496, SMILES: CC(=O)S, Num Nodes: 4, Num Edges: 6
Index: 1497, SMILES: CSc1ccccc1, Num Nodes: 8, Num Edges: 16
Index: 1498, SMILES: c1ccc(CC2OCCO2)cc1, Num Nodes: 12, Num Edges: 26
Index: 1499, SMILES: CCC=C(C)C(=O)OC, Num Nodes: 9, Num Edges: 16
Index: 1500, SMILES: CCc1ccc(CC(C)(C)C=O)cc1, Num Nodes: 14, Num Edges: 28
Index: 1501, SMILES: COC(=O)c1ccccc1N=CC(C)Cc1ccc(OC)cc1, Num Nodes: 23, Num Edges: 48
Index: 1502, SMILES: CC1(C)C2CCC(C2)C1(C)O, Num Nodes: 11, Num Edges: 24
Index: 1503, SMILES: CC(=O)OC1(C)CCC23CC1C(C)(C)C2CCC3C, Num Nodes: 19, Num Edges: 42
Index: 1504, SMILES: CC(C)=CCOC(=O)c1ccccc1O, Num Nodes: 15, Num Edges: 30
Index: 1505, SMILES: C=CCCCCCCC(C)=O, Num Nodes: 11, Num Edges: 20
Index: 1506, SMILES: C=C1C(=O)CC2CC1C2(C)C, Num Nodes: 11, Num Edges: 24
Index: 1507, SMILES: CCCCCCC(=O)OCC=C(C)CCC=C(C)C, Num Nodes: 19, Num Edges: 36
Index: 1508, SMILES: CCC(C)C1CCCCC1=O, Num Nodes: 11, Num Edges: 22
Index: 1509, SMILES: CC(C)C1OCOCC1(C)C, Num Nodes: 11, Num Edges: 22
Index: 1510, SMILES: CC(C)=C1CCC2(C)OC2C1=O, Num Nodes: 12, Num Edges: 26
Index: 1511, SMILES: CCC(=O)OC(C)c1ccccc1, Num Nodes: 13, Num Edges: 26
Index: 1512, SMILES: O=c1cccc[nH]1, Num Nodes: 7, Num Edges: 14
Index: 1513, SMILES: CC(=O)OC12CCCC(C)(CCC3C1CC3(C)C)C2, Num Nodes: 19, Num Edges: 42
Index: 1514, SMILES: CCC1CCc2nccnc21, Num Nodes: 11, Num Edges: 24
Index: 1515, SMILES: CCCCOC(=S)C(C)C, Num Nodes: 10, Num Edges: 18
Index: 1516, SMILES: CCCCCCOC(=O)c1ccco1, Num Nodes: 14, Num Edges: 28
Index: 1517, SMILES: Cc1cnc(SCc2ccco2)cn1, Num Nodes: 14, Num Edges: 30
Index: 1518, SMILES: CC1=C(C=CC(C)O)C(C)(C)CCC1, Num Nodes: 14, Num Edges: 28
Index: 1519, SMILES: CCCCCC(=O)OCCCSC, Num Nodes: 13, Num Edges: 24
Index: 1520, SMILES: C=CCCC(=O)O, Num Nodes: 7, Num Edges: 12
Index: 1521, SMILES: CCCCCCC=COC(=O)CC, Num Nodes: 13, Num Edges: 24
Index: 1522, SMILES: CCSC(C)SCC, Num Nodes: 8, Num Edges: 14
Index: 1523, SMILES: CCCCC(S)CCOC, Num Nodes: 10, Num Edges: 18
Index: 1524, SMILES: CC(C)=CCCC(C)=CC(=O)O, Num Nodes: 12, Num Edges: 22
Index: 1525, SMILES: CC1=CCCC(C)(C)C1C=CC(C)O, Num Nodes: 14, Num Edges: 28
Index: 1526, SMILES: CCC=CC=O, Num Nodes: 6, Num Edges: 10
Index: 1527, SMILES: COCCOc1ccc(C)cc1, Num Nodes: 12, Num Edges: 24
Index: 1528, SMILES: CCCCCCC=CC(=O)OCC, Num Nodes: 13, Num Edges: 24
Index: 1529, SMILES: CCC(C)CC(O)CC, Num Nodes: 9, Num Edges: 16
Index: 1530, SMILES: CC1(C)C(=CCO)C2CCC1C2, Num Nodes: 12, Num Edges: 26
Index: 1531, SMILES: Cc1cc(C)nc(C)c1, Num Nodes: 9, Num Edges: 18
Index: 1532, SMILES: C=CC(C)(CCC=C(C)C)OC(C)OCC, Num Nodes: 16, Num Edges: 30
Index: 1533, SMILES: O=C(Cc1ccccc1)OCc1ccccc1, Num Nodes: 17, Num Edges: 36
Index: 1534, SMILES: CCCCC1(O)C(C)=CC(=O)CC1(C)C, Num Nodes: 15, Num Edges: 30
Index: 1535, SMILES: CC(CC=O)CCc1ccccc1, Num Nodes: 13, Num Edges: 26
Index: 1536, SMILES: C=CCCC(=O)C1CCCC(C)(C)C1, Num Nodes: 14, Num Edges: 28
Index: 1537, SMILES: CCC=CCCOC(=O)C(C)=CCC, Num Nodes: 14, Num Edges: 26
Index: 1538, SMILES: CCCC=CCCCCC(=O)OC(CCCC)CCCCC(=O)O, Num Nodes: 24, Num Edges: 46
Index: 1539, SMILES: CCCCC=CCC(=O)O, Num Nodes: 10, Num Edges: 18
Index: 1540, SMILES: O=C(C=Cc1ccccc1)OCC1CCCO1, Num Nodes: 17, Num Edges: 36
Index: 1541, SMILES: CC(=O)OCC(OC(C)=O)c1ccccc1, Num Nodes: 16, Num Edges: 32
Index: 1542, SMILES: CCCC=CC(OCC)OCC, Num Nodes: 12, Num Edges: 22
Index: 1543, SMILES: COC(=O)OC1CCC=CCCC1, Num Nodes: 13, Num Edges: 26
Index: 1544, SMILES: CCCCCC1OC1C=CC=O, Num Nodes: 12, Num Edges: 24
Index: 1545, SMILES: CCOC(CC)OCCC(C)C, Num Nodes: 12, Num Edges: 22
Index: 1546, SMILES: CC1=CCC(C(C)(C)OC(=O)C(C)C)CC1, Num Nodes: 16, Num Edges: 32
Index: 1547, SMILES: CCCCCCCCCOC(=O)CCCCCCCC, Num Nodes: 20, Num Edges: 38
Index: 1548, SMILES: CCCCCOC(=O)CC, Num Nodes: 10, Num Edges: 18
Index: 1549, SMILES: CC(C)OC=O, Num Nodes: 6, Num Edges: 10
Index: 1550, SMILES: CCCCSC, Num Nodes: 6, Num Edges: 10
Index: 1551, SMILES: CCC(C)(CCc1ccccc1)OC(C)=O, Num Nodes: 16, Num Edges: 32
Index: 1552, SMILES: CCCCC=CCC(=O)OCC, Num Nodes: 12, Num Edges: 22
Index: 1553, SMILES: CCCCCCCCOC(=O)Cc1ccccc1, Num Nodes: 18, Num Edges: 36
Index: 1554, SMILES: CC(=O)CCCC(C)CCCC(C)C, Num Nodes: 14, Num Edges: 26
Index: 1555, SMILES: S=C=NCc1ccccc1, Num Nodes: 10, Num Edges: 20
Index: 1556, SMILES: O=CCCCC=O, Num Nodes: 7, Num Edges: 12
Index: 1557, SMILES: CC(C)COC(C)OCC(C)C, Num Nodes: 12, Num Edges: 22
Index: 1558, SMILES: C=CCOC(=O)C(C)C, Num Nodes: 9, Num Edges: 16
Index: 1559, SMILES: CC(=O)CC1C2CCC(C2)C1(C)C, Num Nodes: 13, Num Edges: 28
Index: 1560, SMILES: CCCCCC(O)C(S)CCCC, Num Nodes: 13, Num Edges: 24
Index: 1561, SMILES: CC(C)CO, Num Nodes: 5, Num Edges: 8
Index: 1562, SMILES: CCCCCCCCC(=O)OC(C)C, Num Nodes: 14, Num Edges: 26
Index: 1563, SMILES: CCOC(=O)C(=O)OCC, Num Nodes: 10, Num Edges: 18
Index: 1564, SMILES: CC1NC(C)SC(C)S1, Num Nodes: 9, Num Edges: 18
Index: 1565, SMILES: CCc1cnc(CC)c(C)n1, Num Nodes: 11, Num Edges: 22
Index: 1566, SMILES: c1cnc2c(n1)CCCC2, Num Nodes: 10, Num Edges: 22
Index: 1567, SMILES: C=CC(C)=CCC1OC1(C)C, Num Nodes: 11, Num Edges: 22
Index: 1568, SMILES: CCOCCC(C)CCCC(C)C, Num Nodes: 13, Num Edges: 24
Index: 1569, SMILES: CCC(=O)OCCC(C)CCC=C(C)C, Num Nodes: 15, Num Edges: 28
Index: 1570, SMILES: C=CCc1ccc(OC)cc1, Num Nodes: 11, Num Edges: 22
Index: 1571, SMILES: CC1=CC(C)C(C=O)CC1, Num Nodes: 10, Num Edges: 20
Index: 1572, SMILES: C=CCOC(=O)CCCCCCCCC, Num Nodes: 15, Num Edges: 28
Index: 1573, SMILES: C=CC(C)(O)CCCC(C)C, Num Nodes: 11, Num Edges: 20
Index: 1574, SMILES: CCOC1CC2CCC1(C)C2(C)C, Num Nodes: 13, Num Edges: 28
Index: 1575, SMILES: CCC=C(C)C(O)CCCCC, Num Nodes: 12, Num Edges: 22
Index: 1576, SMILES: CCCCCC(=O)CCC, Num Nodes: 10, Num Edges: 18
Index: 1577, SMILES: O=Cc1ccsc1, Num Nodes: 7, Num Edges: 14
Index: 1578, SMILES: CCCCCCCCC(=O)OCC(C)C, Num Nodes: 15, Num Edges: 28
Index: 1579, SMILES: CCOC(=O)C(Cc1ccccc1)C(C)=O, Num Nodes: 16, Num Edges: 32
Index: 1580, SMILES: CCCC(=O)OCc1ccc(OC)cc1, Num Nodes: 15, Num Edges: 30
Index: 1581, SMILES: CC(CCO)CCCC(C)(C)O, Num Nodes: 12, Num Edges: 22
Index: 1582, SMILES: CC1OC(C)OC(C)O1, Num Nodes: 9, Num Edges: 18
Index: 1583, SMILES: CCCCC=CCOC(C)=O, Num Nodes: 11, Num Edges: 20
Index: 1584, SMILES: CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C, Num Nodes: 19, Num Edges: 40
Index: 1585, SMILES: C=CCCC(=O)C1=CCCC(C)(C)C1, Num Nodes: 14, Num Edges: 28
Index: 1586, SMILES: CSSCc1ccco1, Num Nodes: 9, Num Edges: 18
Index: 1587, SMILES: CCCCC(=O)c1cccs1, Num Nodes: 11, Num Edges: 22
Index: 1588, SMILES: CC=C(C)C(=O)OCCCCCC, Num Nodes: 13, Num Edges: 24
Index: 1589, SMILES: CCc1scnc1C, Num Nodes: 8, Num Edges: 16
Index: 1590, SMILES: CCC(OCC(C)C)OCC(C)C, Num Nodes: 13, Num Edges: 24
Index: 1591, SMILES: CCc1nccnc1CC, Num Nodes: 10, Num Edges: 20
Index: 1592, SMILES: CCC(=O)OCCc1ccccc1, Num Nodes: 13, Num Edges: 26
Index: 1593, SMILES: OCCCc1ccccc1, Num Nodes: 10, Num Edges: 20
Index: 1594, SMILES: CCCCC(C(=O)OCC)c1ccccc1, Num Nodes: 16, Num Edges: 32
Index: 1595, SMILES: C=C1CCC2C1C1C(C(C)C)CCC21C, Num Nodes: 15, Num Edges: 34
Index: 1596, SMILES: N#Cc1ccccc1, Num Nodes: 8, Num Edges: 16
Index: 1597, SMILES: CCCCCCCCCCOC(=O)CC(C)C, Num Nodes: 17, Num Edges: 32
Index: 1598, SMILES: OC1CCC2CCCCC2C1, Num Nodes: 11, Num Edges: 24
Index: 1599, SMILES: CCOC(=O)c1ccccc1N, Num Nodes: 12, Num Edges: 24
Index: 1600, SMILES: CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C, Num Nodes: 21, Num Edges: 40
Index: 1601, SMILES: CCCC1OCCC(C)S1, Num Nodes: 10, Num Edges: 20
Index: 1602, SMILES: C=CC(C)=CCC=C(C)CCC=C(C)C=O, Num Nodes: 16, Num Edges: 30
Index: 1603, SMILES: CCOC(OCC)C(C)C, Num Nodes: 10, Num Edges: 18
Index: 1604, SMILES: c1ccc(CCCc2ccccn2)cc1, Num Nodes: 15, Num Edges: 32
Index: 1605, SMILES: c1ccoc1, Num Nodes: 5, Num Edges: 10
Index: 1606, SMILES: c1ccsc1, Num Nodes: 5, Num Edges: 10
Index: 1607, SMILES: C=CC(C)(O)CCC=C(C)CC, Num Nodes: 12, Num Edges: 22
Index: 1608, SMILES: CCC=CCCOC(=O)c1ccccc1, Num Nodes: 15, Num Edges: 30
Index: 1609, SMILES: CC(C)=CCCC(C)=CCCC(C)C=O, Num Nodes: 15, Num Edges: 28
Index: 1610, SMILES: CCCC(=O)OC1=C(C)OC(C)C1=O, Num Nodes: 14, Num Edges: 28
Index: 1611, SMILES: CC(C)c1ccc(CCC=O)cc1, Num Nodes: 13, Num Edges: 26
Index: 1612, SMILES: C=C(C)CSC(C(=O)CC(C)C)C(C)C, Num Nodes: 15, Num Edges: 28
Index: 1613, SMILES: CC=Cc1ccc(OCCCCC)c(OC)c1, Num Nodes: 17, Num Edges: 34
Index: 1614, SMILES: Cc1occc(=O)c1OC(=O)C(C)C, Num Nodes: 14, Num Edges: 28
Index: 1615, SMILES: CCc1ccccc1S, Num Nodes: 9, Num Edges: 18
Index: 1616, SMILES: C=CCC1(O)C(C)(C)CCCCC1(C)C, Num Nodes: 15, Num Edges: 30
Index: 1617, SMILES: Cc1oc2ccccc2c1C, Num Nodes: 11, Num Edges: 24
Index: 1618, SMILES: CCOC(OCC)C(C)CC, Num Nodes: 11, Num Edges: 20
Index: 1619, SMILES: CCCCCCCCOC(=O)C(C)CC, Num Nodes: 15, Num Edges: 28
Index: 1620, SMILES: C=CCc1ccc(OC=O)c(OC)c1, Num Nodes: 14, Num Edges: 28
Index: 1621, SMILES: CCCCC=CCCCCC(=O)OCCC(C)C, Num Nodes: 18, Num Edges: 34
Index: 1622, SMILES: CC=CC(=O)C1CCC(C)(C)C=C1C, Num Nodes: 14, Num Edges: 28
Index: 1623, SMILES: CCOC(C=Cc1ccccc1)OCC, Num Nodes: 15, Num Edges: 30
Index: 1624, SMILES: CCCC(=O)OCC(C)=CCCC1(C)C2CC3C(C2)C31C, Num Nodes: 21, Num Edges: 46
Index: 1625, SMILES: CCCCC(=O)OCC=C(C)CCC=C(C)C, Num Nodes: 17, Num Edges: 32
Index: 1626, SMILES: COC(=O)C=C(C)CCC=C(C)C, Num Nodes: 13, Num Edges: 24
Index: 1627, SMILES: CCc1ccc(O)c(OC)c1, Num Nodes: 11, Num Edges: 22
Index: 1628, SMILES: CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl, Num Nodes: 15, Num Edges: 30
Index: 1629, SMILES: CCC1=C(O)C(=O)CC1, Num Nodes: 9, Num Edges: 18
Index: 1630, SMILES: CC=C(C=O)CSC, Num Nodes: 8, Num Edges: 14
Index: 1631, SMILES: CCCCCC=CCCCCC=O, Num Nodes: 13, Num Edges: 24
Index: 1632, SMILES: CCCCCCCC(=O)OCCCCCC, Num Nodes: 16, Num Edges: 30
Index: 1633, SMILES: CC(=O)c1ccccn1, Num Nodes: 9, Num Edges: 18
Index: 1634, SMILES: CC(C)c1ccccc1O, Num Nodes: 10, Num Edges: 20
Index: 1635, SMILES: CCc1nccs1, Num Nodes: 7, Num Edges: 14
Index: 1636, SMILES: CCCCCCCCCOC(=O)c1ccccc1, Num Nodes: 18, Num Edges: 36
Index: 1637, SMILES: CCCCCCCOC(=O)c1ccccc1, Num Nodes: 16, Num Edges: 32
Index: 1638, SMILES: CC(C)C1CCC(CO)CC1, Num Nodes: 11, Num Edges: 22
Index: 1639, SMILES: Cc1cc(C)oc(=O)c1, Num Nodes: 9, Num Edges: 18
Index: 1640, SMILES: CCCc1nccs1, Num Nodes: 8, Num Edges: 16
Index: 1641, SMILES: COc1ccc(C#N)cc1, Num Nodes: 10, Num Edges: 20
Index: 1642, SMILES: CCCCCCCC(=O)N(CC)CC, Num Nodes: 14, Num Edges: 26
Index: 1643, SMILES: COC(=O)CCC(C)=O, Num Nodes: 9, Num Edges: 16
Index: 1644, SMILES: CCC(C)C(=O)OCCc1ccccc1, Num Nodes: 15, Num Edges: 30
Index: 1645, SMILES: CCSCc1ccco1, Num Nodes: 9, Num Edges: 18
Index: 1646, SMILES: S=C=NCCc1ccccc1, Num Nodes: 11, Num Edges: 22
Index: 1647, SMILES: SCCCCCCS, Num Nodes: 8, Num Edges: 14
Index: 1648, SMILES: O=C(C=Cc1ccccc1)OCCCc1ccccc1, Num Nodes: 20, Num Edges: 42
Index: 1649, SMILES: CC(C)=CCCC(C)=CCS, Num Nodes: 11, Num Edges: 20
Index: 1650, SMILES: CCCCCC1OCC(C)O1, Num Nodes: 11, Num Edges: 22
Index: 1651, SMILES: C=C1CCC(OC(C)=O)C(C)=CCC2C1CC2(C)C, Num Nodes: 19, Num Edges: 40
Index: 1652, SMILES: C=CC(C)=CCCC(C)(C)OC(C)=O, Num Nodes: 14, Num Edges: 26
Index: 1653, SMILES: CC=C(C)C(=O)OCCC(C)CCC=C(C)C, Num Nodes: 17, Num Edges: 32
Index: 1654, SMILES: C=CCOC(=O)CCCC, Num Nodes: 10, Num Edges: 18
Index: 1655, SMILES: CCCCCCCCC(=O)OCc1ccccc1, Num Nodes: 18, Num Edges: 36
Index: 1656, SMILES: CCCCCCCOC(=O)CCCCC, Num Nodes: 15, Num Edges: 28
Index: 1657, SMILES: CCCCCCCCc1cccs1, Num Nodes: 13, Num Edges: 26
Index: 1658, SMILES: CC1=CC(=O)C(C(C)C)CC1, Num Nodes: 11, Num Edges: 22
Index: 1659, SMILES: Cc1ccc(C(C)C)c(O)c1, Num Nodes: 11, Num Edges: 22
Index: 1660, SMILES: CCCCCC(C=O)SC, Num Nodes: 10, Num Edges: 18
Index: 1661, SMILES: CCCCCCCCCCCCC=O, Num Nodes: 14, Num Edges: 26
